ID,CASRN,Name,ChemSpiderID,MolecularFormula,VerticeSet,EdgeSet,NumHydrogenSet,amine,nitrile,imine,sulfide,thiol,halide_F,halide_Cl,halide_Br,halide_I,phosphate,alcohol,carboxylic_acid,acid_halide_F,acid_halide_Cl,acid_halide_Br,ester,anhydride,imide_0,imide_1,amide_0,amide_1,amide_2,isocyanate,aldehyde,ketone,benzene
2251,109-67-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,109-68-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,109-69-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,109-70-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,109-72-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,109-73-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,109-74-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,109-75-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,109-76-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,109-77-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,109-78-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,109-79-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,109-80-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264,109-81-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,109-82-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,109-83-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,109-84-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,109-85-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,109-86-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,109-87-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,109-88-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,109-89-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,109-90-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,109-92-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,109-94-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,109-95-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,109-96-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,109-97-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,109-99-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,110-00-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,110-01-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,110-02-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,110-03-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,110-05-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,110-06-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,110-07-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,110-11-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,110-12-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,110-13-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,110-14-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,110-15-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,110-16-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,110-17-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,110-18-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,110-19-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,110-20-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,110-21-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,110-22-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,110-25-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,110-26-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,110-27-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,110-29-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,110-30-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,110-31-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,110-33-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,110-34-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,110-36-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,110-38-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,110-39-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,110-40-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,110-41-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,110-42-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,110-43-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,110-44-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,110-45-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,110-46-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,110-47-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,110-49-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,110-51-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,110-52-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,110-53-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,110-54-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,110-56-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,110-57-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,110-58-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,110-59-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,110-60-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,110-61-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,110-62-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,110-63-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,110-64-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,110-65-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,110-66-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,110-67-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,110-68-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,110-69-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,110-70-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,110-71-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,110-72-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,110-73-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,110-74-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,110-75-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,110-76-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,110-77-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,110-78-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,110-80-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,110-81-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,110-82-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,110-83-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,110-85-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,110-86-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,110-87-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,110-88-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,110-89-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,110-90-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,110-91-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,110-93-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,110-94-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,110-95-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,110-96-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,110-97-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,110-98-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,110-99-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,111-01-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,111-02-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,111-03-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,111-05-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,111-06-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,111-07-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,111-08-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,111-10-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,111-11-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,111-12-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,111-13-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,111-14-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,111-15-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,111-16-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,111-17-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,111-18-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,111-19-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,111-20-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,111-21-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,111-22-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,111-24-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,111-25-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,111-26-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,111-27-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,111-28-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,111-29-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,111-30-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,111-31-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,111-33-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,111-34-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,111-36-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,111-37-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,111-39-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,111-40-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,111-41-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,111-42-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,111-43-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,111-44-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,111-45-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,111-46-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,111-47-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,111-48-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,111-49-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,111-50-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,111-51-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,111-52-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,111-53-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,111-55-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,111-56-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,111-57-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,111-58-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,111-59-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,111-60-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,111-61-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,111-62-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,111-63-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,111-64-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,111-65-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,111-66-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,111-67-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,111-68-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,111-69-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,111-70-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,111-71-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,111-72-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,111-74-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,111-75-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,111-76-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,111-77-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,111-78-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,111-79-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,111-80-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,111-81-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,111-82-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,111-83-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,111-84-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,111-85-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,111-86-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,111-87-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,111-88-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,111-90-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,111-91-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,111-92-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,111-94-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,111-95-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,111-96-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,111-97-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,112-00-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,112-02-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453,112-03-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454,112-04-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,112-05-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456,112-06-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,127-95-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,127-96-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,128-03-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,128-04-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,128-08-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462,128-09-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463,128-37-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464,128-39-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,128-42-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466,128-44-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467,128-50-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,128-51-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469,128-53-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,128-56-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,128-58-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472,128-59-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473,128-60-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,128-63-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475,128-64-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,128-66-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477,128-69-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478,128-70-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479,128-79-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,128-80-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,128-81-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,128-83-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,128-84-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,128-85-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,128-86-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,128-87-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487,128-88-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488,128-89-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489,128-90-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,128-91-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,128-93-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492,128-94-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493,128-95-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494,128-97-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495,128-98-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496,128-99-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497,129-00-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498,129-06-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499,129-09-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,129-17-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,129-22-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,129-28-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503,129-30-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,129-35-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505,333-49-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506,333-93-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507,334-48-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,334-50-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509,334-56-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510,335-05-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511,335-24-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512,335-27-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513,335-36-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514,335-42-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515,335-44-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516,335-57-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517,335-58-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518,335-66-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519,335-67-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,335-71-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521,335-76-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522,335-77-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523,335-93-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524,335-95-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525,335-97-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526,335-99-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527,336-08-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528,336-59-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529,337-28-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530,338-69-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531,338-83-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532,338-84-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533,339-43-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,341-02-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535,343-94-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536,344-04-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,344-07-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538,344-25-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539,344-72-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540,345-35-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541,345-78-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542,345-92-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543,347-46-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,347-55-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,348-51-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,348-52-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,348-54-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,348-66-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,348-67-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,349-76-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551,532-43-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,532-54-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2553,532-82-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,532-87-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,532-94-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,533-00-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,533-01-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,533-15-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559,533-17-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,533-18-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,533-31-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,533-58-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,533-60-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,533-67-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565,533-68-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,533-73-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,533-74-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,533-87-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,533-96-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,533-98-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,534-00-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,534-03-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,534-07-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,534-12-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,534-13-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2576,534-15-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2577,534-16-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2578,534-17-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2579,534-18-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580,534-22-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,534-26-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582,534-52-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2583,534-73-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,534-85-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,534-97-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,535-11-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
