ID,CASRN,Name,ChemSpiderID,MolecularFormula,VerticeSet,EdgeSet,NumHydrogenSet,amine,nitrile,imine,sulfide,thiol,halide_F,halide_Cl,halide_Br,halide_I,phosphate,alcohol,carboxylic_acid,acid_halide_F,acid_halide_Cl,acid_halide_Br,ester,anhydride,imide_0,imide_1,amide_0,amide_1,amide_2,isocyanate,aldehyde,ketone,benzene
39,51-66-1,p-Acetanisidine,5622,C9H11NO2,"['C1', 'O1', 'C2', 'C3', 'C4', 'C5', 'N1', 'C6', 'C7', 'O2', 'C8', 'C9']","[('C1', 'O1'), ('O1', 'C2'), ('C2', 'C3'), ('C2', 'C9'), ('C2', 'C9'), ('C3', 'C4'), ('C3', 'C4'), ('C4', 'C5'), ('C5', 'N1'), ('C5', 'C8'), ('C5', 'C8'), ('N1', 'C6'), ('C6', 'C7'), ('C6', 'O2'), ('C6', 'O2'), ('C8', 'C9')]","[3, 0, 0, 1, 1, 0, 1, 0, 3, 0, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
40,51-75-2,chlormethine,3893,C5H11Cl2N,"['Cl1', 'Cl2', 'N1', 'C1', 'C2', 'C3', 'C4', 'C5']","[('Cl1', 'C3'), ('Cl2', 'C4'), ('N1', 'C1'), ('N1', 'C2'), ('N1', 'C5'), ('C1', 'C3'), ('C2', 'C4')]","[0, 0, 0, 2, 2, 2, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
41,51-77-4,Gefarnate,4445377,C27H44O2,"['O1', 'O2', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16', 'C17', 'C18', 'C19', 'C20', 'C21', 'C22', 'C23', 'C24', 'C25', 'C26', 'C27']","[('O1', 'C18'), ('O1', 'C20'), ('O2', 'C18'), ('O2', 'C18'), ('C1', 'C2'), ('C1', 'C5'), ('C2', 'C6'), ('C3', 'C4'), ('C3', 'C6'), ('C3', 'C6'), ('C3', 'C10'), ('C4', 'C7'), ('C5', 'C8'), ('C5', 'C8'), ('C5', 'C11'), ('C7', 'C14'), ('C8', 'C9'), ('C9', 'C12'), ('C12', 'C18'), ('C13', 'C15'), ('C13', 'C16'), ('C14', 'C17'), ('C14', 'C17'), ('C15', 'C21'), ('C16', 'C19'), ('C16', 'C19'), ('C16', 'C22'), ('C17', 'C24'), ('C17', 'C25'), ('C19', 'C20'), ('C21', 'C23'), ('C21', 'C23'), ('C23', 'C26'), ('C23', 'C27')]","[0, 0, 2, 2, 0, 2, 0, 1, 2, 1, 2, 3, 3, 2, 2, 1, 2, 0, 0, 0, 1, 2, 1, 3, 0, 3, 3, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
42,51-79-6,Ethyl carbamate,5439,C3H7NO2,"['N1', 'C1', 'O1', 'O2', 'C2', 'C3']","[('N1', 'C1'), ('C1', 'O1'), ('C1', 'O2'), ('C1', 'O2'), ('O1', 'C2'), ('C2', 'C3')]","[2, 0, 0, 0, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
43,51-80-9,Bis(dimethylamino)methane,5624,C5H14N2,"['C1', 'N1', 'C2', 'C3', 'N2', 'C4', 'C5']","[('C1', 'N1'), ('N1', 'C2'), ('N1', 'C3'), ('C3', 'N2'), ('N2', 'C4'), ('N2', 'C5')]","[3, 0, 3, 2, 0, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
44,51-82-1,dimethylaminomethyl dimethyldithiocarbamate,5625,C6H14N2S2,"['S1', 'S2', 'N1', 'N2', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6']","[('S1', 'C1'), ('S1', 'C4'), ('S2', 'C4'), ('S2', 'C4'), ('N1', 'C1'), ('N1', 'C2'), ('N1', 'C3'), ('N2', 'C4'), ('N2', 'C5'), ('N2', 'C6')]","[0, 0, 0, 0, 2, 3, 3, 0, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
45,52-39-1,(+)-aldosterone,5633,C21H28O5,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16', 'C17', 'O1', 'C18', 'O2', 'C19', 'C20', 'O3', 'O4', 'C21', 'O5']","[('C1', 'C3'), ('C1', 'C7'), ('C1', 'C2'), ('C1', 'C18'), ('C2', 'C4'), ('C2', 'C4'), ('C2', 'C9'), ('C3', 'C5'), ('C4', 'C6'), ('C5', 'C6'), ('C6', 'O1'), ('C6', 'O1'), ('C7', 'C11'), ('C7', 'C8'), ('C8', 'C10'), ('C8', 'C13'), ('C9', 'C10'), ('C11', 'C12'), ('C11', 'O2'), ('C12', 'C14'), ('C13', 'C15'), ('C13', 'C14'), ('C14', 'C17'), ('C14', 'C19'), ('C15', 'C16'), ('C16', 'C17'), ('C17', 'C20'), ('C19', 'O3'), ('C19', 'O3'), ('C20', 'O4'), ('C20', 'O4'), ('C20', 'C21'), ('C21', 'O5')]","[0, 0, 2, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 0, 2, 2, 1, 0, 3, 1, 1, 0, 0, 0, 2, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
46,52-52-8,Cycloleucine,2798,C6H11NO2,"['N1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'O1', 'O2']","[('N1', 'C1'), ('C1', 'C2'), ('C1', 'C5'), ('C1', 'C6'), ('C2', 'C3'), ('C3', 'C4'), ('C4', 'C5'), ('C6', 'O1'), ('C6', 'O2'), ('C6', 'O2')]","[2, 0, 2, 2, 2, 2, 0, 1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
47,52-85-7,FAMPHUR,5650,C10H16NO5PS2,"['S1', 'S2', 'P1', 'O1', 'O2', 'O3', 'O4', 'O5', 'N1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10']","[('S1', 'O2'), ('S1', 'O2'), ('S1', 'O3'), ('S1', 'O3'), ('S1', 'N1'), ('S1', 'C1'), ('S2', 'P1'), ('S2', 'P1'), ('P1', 'O1'), ('P1', 'O4'), ('P1', 'O5'), ('O1', 'C2'), ('O4', 'C10'), ('O5', 'C9'), ('N1', 'C7'), ('N1', 'C8'), ('C1', 'C3'), ('C1', 'C3'), ('C1', 'C4'), ('C2', 'C5'), ('C2', 'C5'), ('C2', 'C6'), ('C3', 'C5'), ('C4', 'C6'), ('C4', 'C6'), ('C3', 'C5'), ('C4', 'C6'), ('C5', 'C7'), ('C6', 'C8'), ('C7', 'C9'), ('C7', 'C10')]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
48,52-89-1,l-Cys hydrochloride,54922,C3H8ClNO2S,"['Cl1', 'N1', 'C1', 'C2', 'S1', 'C3', 'O1', 'O2']","[('C1', 'N1'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'S1'), ('C3', 'O1'), ('C3', 'O2'), ('C3', 'O2')]","[1, 2, 1, 2, 1, 0, 1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
49,52-90-4,L-(+)-Cysteine,5653,C3H7NO2S,"['N1', 'C1', 'C2', 'S1', 'C3', 'O1', 'O2']","[('N1', 'C1'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'S1'), ('C3', 'O1'), ('C3', 'O2'), ('C3', 'O2')]","[2, 1, 2, 1, 0, 1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
50,53-16-7,(+)-Estrone,5660,C18H22O2,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16', 'C17', 'C18', 'O1', 'O2']","[('C1', 'C10'), ('C1', 'C10'), ('C1', 'C2'), ('C2', 'C3'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'O2'), ('C4', 'C5'), ('C4', 'C5'), ('C5', 'C10'), ('C5', 'C6'), ('C6', 'C7'), ('C7', 'C8'), ('C8', 'C9'), ('C8', 'C14'), ('C9', 'C11'), ('C9', 'C10'), ('C11', 'C12'), ('C12', 'C13'), ('C13', 'C14'), ('C13', 'C17'), ('C13', 'C18'), ('C14', 'C15'), ('C15', 'C16'), ('C16', 'C17'), ('C17', 'O1'), ('C17', 'O1')]","[1, 1, 0, 1, 0, 2, 2, 1, 1, 0, 2, 2, 0, 1, 2, 2, 0, 3, 0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
51,53-57-6,ent-NADPH,17215925,C21H30N7O17P3,"['N1', 'C1', 'N2', 'C2', 'C3', 'C4', 'N3', 'C5', 'N4', 'N5', 'C6', 'C7', 'C8', 'C9', 'O1', 'O2', 'P1', 'O3', 'O4', 'O5', 'O6', 'C10', 'O7', 'P2', 'O8', 'O9', 'O10', 'P3', 'O11', 'O12', 'O13', 'C11', 'C12', 'C13', 'C14', 'C15', 'O14', 'N6', 'C16', 'C17', 'C18', 'C19', 'C20', 'C21', 'O15', 'N7', 'O16', 'O17']","[('N1', 'C1'), ('N1', 'C1'), ('C1', 'N2'), ('N2', 'C2'), ('N2', 'C2'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'C4'), ('C4', 'N1'), ('C2', 'N3'), ('N3', 'C5'), ('C5', 'N4'), ('C5', 'N4'), ('N4', 'C3'), ('C4', 'N5'), ('C6', 'C7'), ('C7', 'C8'), ('C8', 'C9'), ('C9', 'O1'), ('O1', 'C6'), ('C9', 'N3'), ('C8', 'O2'), ('O2', 'P1'), ('P1', 'O3'), ('P1', 'O3'), ('P1', 'O4'), ('P1', 'O5'), ('C7', 'O6'), ('C6', 'C10'), ('C10', 'O7'), ('O7', 'P2'), ('P2', 'O8'), ('P2', 'O8'), ('P2', 'O9'), ('P2', 'O10'), ('O9', 'P3'), ('P3', 'O11'), ('P3', 'O11'), ('P3', 'O12'), ('P3', 'O13'), ('O13', 'C11'), ('C12', 'C11'), ('C12', 'C13'), ('C13', 'C14'), ('C14', 'C15'), ('C15', 'O14'), ('O14', 'C12'), ('C15', 'N6'), ('N6', 'C16'), ('C16', 'C17'), ('C16', 'C17'), ('C17', 'C18'), ('C18', 'C19'), ('C19', 'C20'), ('C19', 'C20'), ('C20', 'N6'), ('C17', 'C21'), ('C21', 'O15'), ('C21', 'O15'), ('C21', 'N7'), ('C14', 'O16'), ('C13', 'O17')]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 0, 0, 1, 0, 2, 1, 1, 0, 0, 2, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
52,53-60-1,Promazine hydrochloride,5676,C17H21ClN2S,"['C1', 'N1', 'C2', 'C3', 'C4', 'N2', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'S1', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16', 'C17', 'Cl1']","[('C1', 'N1'), ('N1', 'C2'), ('N1', 'C17'), ('C2', 'C3'), ('C3', 'C4'), ('C4', 'N2'), ('N2', 'C5'), ('N2', 'C12'), ('C5', 'C6'), ('C5', 'C10'), ('C5', 'C10'), ('C6', 'C7'), ('C6', 'C7'), ('C7', 'C8'), ('C8', 'C9'), ('C8', 'C9'), ('C9', 'C10'), ('C10', 'S1'), ('S1', 'C11'), ('C11', 'C12'), ('C11', 'C16'), ('C11', 'C16'), ('C12', 'C13'), ('C12', 'C13'), ('C13', 'C14'), ('C14', 'C15'), ('C14', 'C15'), ('C15', 'C16')]","[3, 0, 2, 2, 2, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 3, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
53,53-70-3,Benzo[k]tetraphene,5678,C22H14,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16', 'C17', 'C18', 'C19', 'C20', 'C21', 'C22']","[('C1', 'C2'), ('C1', 'C2'), ('C1', 'C6'), ('C2', 'C3'), ('C3', 'C4'), ('C3', 'C4'), ('C4', 'C5'), ('C4', 'C22'), ('C5', 'C6'), ('C5', 'C6'), ('C5', 'C7'), ('C7', 'C8'), ('C7', 'C8'), ('C8', 'C9'), ('C9', 'C10'), ('C9', 'C10'), ('C9', 'C22'), ('C10', 'C11'), ('C11', 'C12'), ('C11', 'C12'), ('C11', 'C20'), ('C12', 'C13'), ('C12', 'C21'), ('C13', 'C14'), ('C13', 'C14'), ('C14', 'C15'), ('C15', 'C16'), ('C15', 'C16'), ('C15', 'C20'), ('C16', 'C17'), ('C17', 'C18'), ('C17', 'C18'), ('C18', 'C19'), ('C19', 'C20'), ('C19', 'C20'), ('C21', 'C22'), ('C21', 'C22')]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
55,53-96-3,AAF,5686,C15H13NO,"['C1', 'C2', 'O1', 'N1', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15']","[('C1', 'C2'), ('C2', 'O1'), ('C2', 'O1'), ('C2', 'N1'), ('N1', 'C3'), ('C3', 'C4'), ('C3', 'C15'), ('C3', 'C15'), ('C4', 'C5'), ('C4', 'C5'), ('C5', 'C6'), ('C6', 'C7'), ('C6', 'C7'), ('C6', 'C14'), ('C7', 'C8'), ('C7', 'C15'), ('C8', 'C9'), ('C9', 'C10'), ('C9', 'C14'), ('C9', 'C14'), ('C10', 'C11'), ('C10', 'C11'), ('C11', 'C12'), ('C12', 'C13'), ('C12', 'C13'), ('C13', 'C14')]","[3, 0, 0, 1, 0, 1, 1, 0, 0, 2, 0, 1, 1, 1, 1, 0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
56,54-28-4,?-tocopherol,83708,C28H48O2,"['O1', 'O2', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16', 'C17', 'C18', 'C19', 'C20', 'C21', 'C22', 'C23', 'C24', 'C25', 'C26', 'C27', 'C28']","[('O1', 'C1'), ('O1', 'C3'), ('O2', 'C6'), ('C1', 'C2'), ('C1', 'C4'), ('C1', 'C4'), ('C2', 'C7'), ('C2', 'C7'), ('C2', 'C8'), ('C3', 'C9'), ('C3', 'C10'), ('C3', 'C11'), ('C4', 'C5'), ('C4', 'C12'), ('C5', 'C6'), ('C5', 'C6'), ('C5', 'C13'), ('C6', 'C7'), ('C8', 'C9'), ('C10', 'C14'), ('C14', 'C15'), ('C15', 'C16'), ('C16', 'C17'), ('C16', 'C18'), ('C17', 'C19'), ('C19', 'C20'), ('C20', 'C21'), ('C21', 'C22'), ('C21', 'C24'), ('C22', 'C23'), ('C23', 'C25'), ('C25', 'C26'), ('C26', 'C27'), ('C26', 'C28')]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 3, 3, 2, 2, 1, 2, 3, 2, 2, 1, 2, 2, 3, 2, 1, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
58,54-47-7,Pyridoxal 5'-phosphate,1022,C8H10NO6P,"['O1', 'C1', 'C2', 'C3', 'C4', 'O2', 'P1', 'O3', 'O4', 'O5', 'C5', 'N1', 'C6', 'C7', 'C8', 'O6']","[('O1', 'C1'), ('O1', 'C1'), ('C1', 'C2'), ('C2', 'C3'), ('C2', 'C3'), ('C2', 'C8'), ('C3', 'C4'), ('C3', 'C5'), ('C4', 'O2'), ('O2', 'P1'), ('P1', 'O3'), ('P1', 'O4'), ('P1', 'O5'), ('P1', 'O5'), ('C5', 'N1'), ('C5', 'N1'), ('N1', 'C6'), ('C6', 'C7'), ('C6', 'C8'), ('C6', 'C8'), ('C8', 'O6')]","[0, 1, 0, 0, 2, 0, 0, 1, 1, 0, 1, 0, 0, 3, 0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
60,54-71-7,Pilocarpine,5699,C11H16N2O2,"['O1', 'O2', 'N1', 'N2', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11']","[('O1', 'C4'), ('O1', 'C6'), ('O2', 'C4'), ('O2', 'C4'), ('N1', 'C3'), ('N1', 'C9'), ('N1', 'C10'), ('N2', 'C7'), ('N2', 'C9'), ('N2', 'C9'), ('C1', 'C2'), ('C1', 'C5'), ('C1', 'C6'), ('C2', 'C4'), ('C2', 'C8'), ('C3', 'C5'), ('C3', 'C7'), ('C3', 'C7'), ('C8', 'C11')]","[0, 0, 0, 0, 1, 1, 0, 0, 2, 2, 1, 2, 1, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
61,54-85-3,Isoniazid,3635,C6H7N3O,"['O1', 'C1', 'C2', 'C3', 'C4', 'N1', 'C5', 'C6', 'N2', 'N3']","[('O1', 'C1'), ('O1', 'C1'), ('C1', 'C2'), ('C1', 'N2'), ('C2', 'C3'), ('C2', 'C3'), ('C2', 'C6'), ('C3', 'C4'), ('C4', 'N1'), ('C4', 'N1'), ('N1', 'C5'), ('C5', 'C6'), ('C5', 'C6'), ('N2', 'N3')]","[0, 0, 0, 1, 1, 0, 1, 1, 1, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
63,55-18-5,N-Nitrosodiethylamine,5708,C4H10N2O,"['O1', 'N1', 'N2', 'C1', 'C2', 'C3', 'C4']","[('O1', 'N2'), ('O1', 'N2'), ('N1', 'N2'), ('N1', 'C1'), ('N1', 'C2'), ('C1', 'C4'), ('C2', 'C3')]","[0, 0, 0, 2, 2, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
64,55-21-0,phenylamide,2241,C7H7NO,"['N1', 'C1', 'O1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']","[('N1', 'C1'), ('C1', 'O1'), ('C1', 'O1'), ('C1', 'C2'), ('C2', 'C3'), ('C2', 'C7'), ('C2', 'C7'), ('C3', 'C4'), ('C3', 'C4'), ('C4', 'C5'), ('C5', 'C6'), ('C5', 'C6'), ('C6', 'C7')]","[2, 0, 0, 0, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
65,55-22-1,Isonicotinic acid,5709,C6H5NO2,"['C1', 'C2', 'C3', 'N1', 'C4', 'C5', 'C6', 'O1', 'O2']","[('C1', 'C2'), ('C1', 'C2'), ('C2', 'C3'), ('C3', 'N1'), ('C3', 'N1'), ('N1', 'C4'), ('C4', 'C5'), ('C4', 'C5'), ('C5', 'C1'), ('C1', 'C6'), ('C6', 'O1'), ('C6', 'O1'), ('C6', 'O2')]","[0, 1, 1, 0, 1, 1, 0, 0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
66,55-56-1,Chlorhexidine,2612,C22H30Cl2N10,"['Cl1', 'Cl2', 'N1', 'N2', 'N3', 'N4', 'N5', 'N6', 'N7', 'N8', 'N9', 'N10', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16', 'C17', 'C18', 'C19', 'C20', 'C21', 'C22']","[('Cl1', 'C9'), ('Cl2', 'C10'), ('N1', 'C1'), ('N1', 'C3'), ('N2', 'C2'), ('N2', 'C4'), ('N3', 'C3'), ('N3', 'C15'), ('N4', 'C4'), ('N4', 'C16'), ('N5', 'C3'), ('N5', 'C3'), ('N6', 'C4'), ('N6', 'C4'), ('N7', 'C15'), ('N7', 'C17'), ('N8', 'C16'), ('N8', 'C18'), ('N9', 'C15'), ('N9', 'C15'), ('N10', 'C16'), ('N10', 'C16'), ('C1', 'C5'), ('C1', 'C5'), ('C1', 'C7'), ('C2', 'C6'), ('C2', 'C6'), ('C2', 'C8'), ('C5', 'C11'), ('C6', 'C12'), ('C7', 'C13'), ('C7', 'C13'), ('C8', 'C14'), ('C8', 'C14'), ('C9', 'C11'), ('C9', 'C11'), ('C9', 'C13'), ('C10', 'C12'), ('C10', 'C12'), ('C10', 'C14'), ('C17', 'C19'), ('C18', 'C20'), ('C19', 'C21'), ('C20', 'C22'), ('C21', 'C22')]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 2, 2, 2, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
67,55-57-2,1-Phenylbiguanide hydrochloride,5719,C8H12ClN5,"['Cl1', 'N1', 'N2', 'N3', 'N4', 'N5', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8']","[('N1', 'C1'), ('N1', 'C7'), ('N1', 'C7'), ('N2', 'C7'), ('N2', 'C8'), ('N2', 'C8'), ('N3', 'C7'), ('N4', 'C8'), ('N5', 'C8'), ('C1', 'C2'), ('C1', 'C2'), ('C1', 'C3'), ('C2', 'C4'), ('C3', 'C5'), ('C3', 'C5'), ('C4', 'C6'), ('C4', 'C6'), ('C5', 'C6')]","[1, 0, 0, 2, 2, 2, 0, 1, 1, 1, 1, 1, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
68,55-80-1,3'-methyl-4-dimethylaminoazobenzen,5721,C15H17N3,"['C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'N1', 'N2', 'C7', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'N3', 'C14', 'C15']","[('C1', 'C6'), ('C1', 'C6'), ('C1', 'C2'), ('C2', 'C3'), ('C2', 'C3'), ('C2', 'N3'), ('C3', 'C4'), ('C4', 'C5'), ('C4', 'C5'), ('C5', 'N1'), ('C5', 'C6'), ('N1', 'N2'), ('N1', 'N2'), ('N2', 'C7'), ('C7', 'C8'), ('C7', 'C8'), ('C7', 'C12'), ('C8', 'C9'), ('C9', 'C10'), ('C9', 'C10'), ('C9', 'C13'), ('C10', 'C11'), ('C11', 'C12'), ('C11', 'C12'), ('N3', 'C14'), ('N3', 'C15')]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 3, 0, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
69,55-81-2,p-methoxyphenethylamine,4496,C9H13NO,"['C1', 'O1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'N1', 'C8', 'C9']","[('C1', 'O1'), ('O1', 'C2'), ('C2', 'C3'), ('C2', 'C3'), ('C2', 'C9'), ('C3', 'C4'), ('C4', 'C5'), ('C4', 'C5'), ('C5', 'C6'), ('C5', 'C8'), ('C6', 'C7'), ('C7', 'N1'), ('C8', 'C9'), ('C8', 'C9')]","[3, 0, 0, 1, 1, 0, 2, 2, 2, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
70,55-91-4,Isoflurophate,5723,C6H14FO3P,"['P1', 'F1', 'O1', 'O2', 'O3', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6']","[('P1', 'F1'), ('P1', 'O1'), ('P1', 'O2'), ('P1', 'O3'), ('P1', 'O3'), ('O1', 'C1'), ('O2', 'C2'), ('C1', 'C3'), ('C1', 'C4'), ('C2', 'C5'), ('C2', 'C6'), ('C1', 'C5'), ('C2', 'C6')]","[0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
71,75-62-7,Trichlorobromomethane,6143,CBrCl3,"['Cl1', 'C1', 'Cl2', 'Cl3', 'Br1']","[('Cl1', 'C1'), ('C1', 'Cl2'), ('C1', 'Cl3'), ('C1', 'Br1')]","[0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
73,75-71-8,DICHLORODIFLUOROMETHANE,6151,CCl2F2,"['Cl1', 'Cl2', 'F1', 'F2', 'C1']","[('Cl1', 'C1'), ('Cl2', 'C1'), ('F1', 'C1'), ('F2', 'C1')]","[0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
74,34970-00-8,Bromochloroiodomethane,33968,CHBrClI,"['I1', 'Br1', 'Cl1', 'C1']","[('I1', 'C1'), ('Br1', 'C1'), ('Cl1', 'C1')]","[0, 0, 0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
75,56-10-0,AET,5727,C3H11Br2N3S,"['N1', 'C1', 'C2', 'S1', 'C3', 'N2', 'N3', 'Br1', 'Br2']","[('N1', 'C1'), ('C1', 'C2'), ('C2', 'S1'), ('S1', 'C3'), ('C3', 'N2'), ('C3', 'N2'), ('C3', 'N3')]","[2, 2, 2, 0, 0, 1, 2, 1, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,
76,75-69-4,Trichlorofluoromethane,6149,CCl3F,"['F1', 'C1', 'Cl1', 'Cl2', 'Cl3']","[('F1', 'C1'), ('C1', 'Cl1'), ('C1', 'Cl2'), ('C1', 'Cl3')]","[0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
78,56-18-8,bis(3-aminopropyl)amine,5729,C6H17N3,"['N1', 'N2', 'N3', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6']","[('N1', 'C1'), ('N1', 'C2'), ('N2', 'C5'), ('N3', 'C6'), ('C1', 'C3'), ('C2', 'C4'), ('C3', 'C5'), ('C4', 'C6')]","[1, 2, 2, 2, 2, 2, 2, 2, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,
79,56-23-5,Carbon tetrachloride,5730,CCl4,"['Cl1', 'Cl2', 'Cl3', 'Cl4', 'C1']","[('Cl1', 'C1'), ('Cl2', 'C1'), ('Cl3', 'C1'), ('Cl4', 'C1')]","[0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,
80,56-25-7,Cantharidin,5731,C10H12O4,"['O1', 'O2', 'O3', 'O4', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'C8', 'C9', 'C10']","[('C3', 'O1'), ('C4', 'O1'), ('O2', 'C5'), ('O2', 'C6'), ('O3', 'C6'), ('O3', 'C6'), ('O4', 'C5'), ('O4', 'C5'), ('C1', 'C2'), ('C1', 'C3'), ('C1', 'C5'), ('C1', 'C9'), ('C2', 'C4'), ('C2', 'C6'), ('C2', 'C10'), ('C3', 'C8'), ('C4', 'C7'), ('C7', 'C8')]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 2, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
81,56-33-7,"1,3-Diphenyltetramethyldisiloxane",5732,C16H22OSi2,"['C1', 'Si1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'O1', 'Si2', 'C8', 'C9', 'C10', 'C11', 'C12', 'C13', 'C14', 'C15', 'C16']","[('C1', 'Si1'), ('Si1', 'C2'), ('Si1', 'O1'), ('Si1', 'C16'), ('C2', 'C3'), ('C2', 'C7'), ('C2', 'C7'), ('C3', 'C4'), ('C3', 'C4'), ('C4', 'C5'), ('C5', 'C6'), ('C5', 'C6'), ('C6', 'C7'), ('O1', 'Si2'), ('Si2', 'C8'), ('Si2', 'C14'), ('Si2', 'C15'), ('C8', 'C9'), ('C8', 'C13'), ('C8', 'C13'), ('C9', 'C10'), ('C9', 'C10'), ('C10', 'C11'), ('C11', 'C12'), ('C11', 'C12'), ('C12', 'C13')]","[3, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 3, 3, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,
