molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,degeneracy,find_rate
3298,4620,11,0.894145,0.094692,0.816497,0.816497,2,1.0
2323,60343,11,0.896692,0.138806,0.816497,0.816497,4,1.0
1939,7750,11,0.892851,0.413018,0.471404,0.471404,2,1.0
1093,6956,11,0.749042,0.056659,1.145038,1.145038,3,1.0
1432,7322,11,0.725887,0.028625,1.0,1.0,1,1.0
910,6789,11,0.616885,0.02334,1.452966,1.452966,8,1.0
214,58994,11,0.799857,0.220151,0.333333,0.333333,1,1.0
2984,13850247,11,0.682785,0.04824,1.054093,1.054093,1,1.0
2856,8289,12,0.913132,0.13744,0.0,0.0,1,1.0
1315,7212,12,0.919782,0.089408,0.0,0.0,2,1.0
828,60009,12,0.8972,0.312036,0.0,0.0,1,1.0
807,6682,12,0.898986,0.282713,0.0,0.0,1,1.0
3548,454604,12,0.906164,0.3472,0.0,0.0,1,1.0
12,59509,12,0.899232,0.283195,0.0,0.0,1,1.0
2867,8310,12,0.921934,0.009441,0.0,0.0,1,1.0
3403,9367,12,0.882859,0.108507,0.0,0.0,1,1.0
189,5910,12,0.905862,0.1132,0.0,0.0,1,1.0
813,992,12,0.917048,0.067701,0.0,0.0,2,1.0
996,10188566,12,0.853719,0.023135,0.471404,0.471404,1,1.0
3180,8807,12,0.648674,0.007918,1.414214,1.414214,2,1.0
1103,60134,12,0.714694,0.060379,1.054093,1.054093,3,1.0
3369,61070,12,0.849875,0.247531,0.649786,0.649786,2,1.0
1311,7205,12,0.509378,0.023665,1.452966,1.452966,6,1.0
1881,2005824,12,0.660651,0.119363,1.095445,1.095445,2,1.0
532,6398,12,0.372831,0.03546,1.527525,1.527525,3,1.0
2581,1463825,12,0.912655,0.428339,0.557773,0.557773,4,1.0
2643,28960,12,0.888106,0.27844,0.333333,0.333333,1,1.0
2437,60370,12,0.91645,0.086993,0.333333,0.333333,2,1.0
2947,8410,13,0.919996,0.023059,0.0,0.0,1,1.0
13,2157,13,0.906865,0.014403,0.0,0.0,1,1.0
2728,2179,13,0.909917,0.136353,0.0,0.0,2,1.0
829,60010,13,0.918415,0.083699,0.0,0.0,2,1.0
3533,9515,13,0.899505,0.118297,0.0,0.0,1,1.0
2328,10771160,13,0.858053,0.287451,0.0,0.0,1,1.0
708,6586,13,0.911933,0.242544,0.0,0.0,1,1.0
1257,7125,13,0.894434,0.063978,0.0,0.0,1,1.0
2190,3324,13,0.892704,0.160947,0.0,0.0,1,1.0
816,6698,13,0.929677,0.019994,0.0,0.0,2,1.0
23,5611,13,0.912615,0.186108,0.57735,0.57735,4,1.0
1494,60260,13,0.91708,0.024537,0.730297,0.730297,1,1.0
2631,23083,13,0.898658,0.182674,0.333333,0.333333,1,1.0
252,21106037,13,0.908604,0.13978,0.745356,0.745356,12,1.0
1633,4445318,13,0.867464,0.183094,0.471404,0.471404,1,1.0
1460,60255,13,0.89839,0.580354,0.881917,0.881917,24,1.0
613,59889,13,0.726857,0.017356,1.452966,1.452966,5,1.0
2546,60463,13,0.830416,0.063838,1.1547,1.1547,5,1.0
2563,627838,13,0.901392,0.044961,0.649786,0.649786,1,1.0
939,60063,13,0.739617,0.029192,1.054093,1.054093,1,1.0
83,60997,14,0.920312,0.105814,0.0,0.0,2,1.0
3082,3756,14,0.877464,0.342079,0.0,0.0,1,1.0
2014,5004,14,0.932374,0.0808,0.0,0.0,2,1.0
1021,1435,14,0.915242,0.136443,0.0,0.0,1,1.0
2552,8120,14,0.912673,0.14345,0.0,0.0,1,1.0
2935,60638,14,0.931878,0.059749,0.0,0.0,1,1.0
2757,91985,14,0.886645,0.065776,0.0,0.0,2,1.0
2936,60639,14,0.935734,0.076758,0.0,0.0,1,1.0
3220,8931,14,0.940023,0.015773,0.0,0.0,1,1.0
1000,6872,14,0.873985,0.135675,0.0,0.0,1,1.0
1591,7454,14,0.718052,0.024095,1.490712,1.490712,2,1.0
3299,60932,14,0.923486,0.128422,0.471404,0.471404,1,1.0
1864,54984,14,0.854079,0.265814,0.333333,0.333333,1,1.0
367,5323220,14,0.868015,0.15427,0.333333,0.333333,1,1.0
1384,7284,14,0.824596,0.021729,1.054093,1.054093,2,1.0
1435,60247,14,0.923962,0.126846,0.471404,0.471404,4,1.0
