molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,degeneracy,find_rate
2388,13846040,12,0.824109,0.725923,1.054093,1.054093,16,1
2618,21108577,12,0.812065,0.313647,1,1,7,1
1493,60259,12,0.812285,0.332881,1,1,7,1
1232,7104,12,0.89181,0.089814,0.333333,0.333333,1,1
3210,8911,12,0.767904,0.516179,1.054093,1.054093,24,1
1472,7353,12,0.764826,0.004008,1,1,1,1
799,59990,12,0.935929,0.63156,0.333333,0.333333,2,1
1555,54971,12,0.803629,0.27007,1,1,7,1
1378,13876435,12,0.797664,0.216443,1,1,6,1
720,59958,13,0.944482,0.636563,0,0,1,1
1402,7300,13,0.899484,0.457578,0,0,1,1
113,2068,13,0.943963,0.00917,0,0,1,1
2626,5027,13,0.939645,0.333555,0,0,3,1
818,3881,13,0.935148,0.521701,0,0,1,1
631,3597,13,0.933381,0.565696,0,0,1,1
143,5825,13,0.940315,0.08412,0,0,1,1
1415,7311,13,0.929431,0.635899,0,0,1,1
629,5236,13,0.904651,0.108747,0,0,1,1
2904,60617,13,0.93938,0.529069,0,0,1,1
905,6785,13,0.859723,0.363217,1,1,7,1
1228,60176,13,0.952707,0.64823,0.333333,0.333333,2,1
1437,60249,13,0.922396,0.227128,0.333333,0.333333,2,1
1181,60162,13,0.930729,0.682295,0.333333,0.333333,5,1
791,6669,13,0.869203,0.481675,0.333333,0.333333,1,1
3415,61127,13,0.88567,0.037003,1,1,1,1
817,977,13,0.940035,0.745045,0.333333,0.333333,4,1
3433,61148,13,0.861346,0.686439,1.054093,1.054093,16,1
1071,1441,13,0.81994,0.279725,1,1,7,1
784,59982,13,0.824086,0.251849,1,1,6,1
724,59960,14,0.968191,0.442417,0,0,1,1
3101,5129,14,0.962792,0.452115,0,0,1,1
102,5133,14,0.952361,0.285043,0,0,1,1
3187,8860,14,0.911836,0.135624,0,0,1,1
672,59925,14,0.954328,0.588109,0,0,1,1
3125,5237,14,0.976205,0.171506,0,0,2,1
994,6863,14,0.920186,0.320148,0,0,1,1
922,6797,14,0.966754,0.537279,0,0,3,1
866,60024,14,0.953841,0.280604,0,0,1,1
217,1278,14,0.951333,0.576335,0,0,2,1
3531,61262,14,0.909296,0.36418,1,1,6,1
1484,7364,14,0.894152,0.392877,1,1,12,1
3464,21111807,14,0.900572,0.353695,1,1,6,1
2568,13863300,14,0.896512,0.347769,1,1,8,1
902,6784,14,0.946535,0.757286,0.333333,0.333333,3,1
1145,2297300,14,0.956445,0.703229,0.333333,0.333333,4,1
1487,21159445,14,0.919533,0.512412,0.333333,0.333333,2,1
2596,8156,14,0.89201,0.284911,1,1,7,1
785,56126,14,0.852451,0.037752,1,1,1,1
3282,9101,14,0.871733,0.252005,1,1,7,1
3161,60752,15,0.968992,0.068877,0,0,1,1
923,60048,15,0.958637,0.346549,0,0,3,1
2956,4768,15,0.977258,0.438911,0,0,3,1
95,3924,15,0.978146,0.531899,0,0,2,1
