molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,degeneracy,find_rate
2513,4911397,12,0.947217,0.8118,0.0,0.0,1,1.0
728,6604,12,0.872575,0.449297,0.0,0.0,1,1.0
1547,54970,12,0.949934,0.817662,0.0,0.0,2,1.0
279,6082,12,0.891085,0.285902,0.0,0.0,1,1.0
2140,21168727,12,0.918167,0.613535,1.0,1.0,6,1.0
2388,13846040,12,0.902538,0.872407,1.0540925533894598,1.0540925533894598,16,1.0
2618,21108577,12,0.906306,0.560213,1.0,1.0,7,1.0
1493,60259,12,0.912137,0.648977,1.0,1.0,7,1.0
1232,7104,12,0.948176,0.196118,0.3333333333333333,0.3333333333333333,1,1.0
3210,8911,12,0.889932,0.817213,1.0540925533894598,1.0540925533894598,24,1.0
1472,7353,12,0.900191,0.009808,1.0,1.0,1,1.0
799,59990,12,0.902944,0.862444,0.3333333333333333,0.3333333333333333,2,1.0
1555,54971,12,0.905795,0.501629,1.0,1.0,7,1.0
1378,13876435,12,0.897063,0.419069,1.0,1.0,6,1.0
720,59958,13,0.952137,0.809541,0.0,0.0,1,1.0
1402,7300,13,0.875722,0.631504,0.0,0.0,1,1.0
113,2068,13,0.892953,0.035993,0.0,0.0,1,1.0
2626,5027,13,0.969609,0.669505,0.0,0.0,3,1.0
818,3881,13,0.9726,0.8623,0.0,0.0,1,1.0
631,3597,13,0.907096,0.740614,0.0,0.0,1,1.0
143,5825,13,0.922429,0.188318,0.0,0.0,1,1.0
1415,7311,13,0.975162,0.882749,0.0,0.0,1,1.0
629,5236,13,0.911343,0.30403,0.0,0.0,1,1.0
2904,60617,13,0.988408,0.763837,0.0,0.0,1,1.0
905,6785,13,0.929199,0.586337,1.0,1.0,7,1.0
1228,60176,13,0.96189,0.937283,0.3333333333333333,0.3333333333333333,2,1.0
1437,60249,13,0.925793,0.308217,0.3333333333333333,0.3333333333333333,2,1.0
1181,60162,13,0.904701,0.853592,0.3333333333333333,0.3333333333333333,5,1.0
791,6669,13,0.866593,0.73241,0.3333333333333333,0.3333333333333333,1,1.0
3415,61127,13,0.917185,0.017951,1.0,1.0,1,1.0
817,977,13,0.946928,0.926119,0.3333333333333333,0.3333333333333333,4,1.0
3433,61148,13,0.938115,0.916591,1.0540925533894598,1.0540925533894598,16,1.0
1071,1441,13,0.881133,0.514511,1.0,1.0,7,1.0
784,59982,13,0.902607,0.477338,1.0,1.0,6,1.0
724,59960,14,0.963737,0.527261,0.0,0.0,1,1.0
3101,5129,14,0.980062,0.846741,0.0,0.0,1,1.0
102,5133,14,0.940302,0.624271,0.0,0.0,1,1.0
3187,8860,14,0.913718,0.189377,0.0,0.0,1,1.0
672,59925,14,0.945959,0.774248,0.0,0.0,1,1.0
3125,5237,14,0.922233,0.322574,0.0,0.0,2,1.0
994,6863,14,0.877868,0.567591,0.0,0.0,1,1.0
922,6797,14,0.938964,0.723452,0.0,0.0,3,1.0
866,60024,14,0.954602,0.523102,0.0,0.0,1,1.0
217,1278,14,0.936906,0.769204,0.0,0.0,2,1.0
3531,61262,14,0.927653,0.544912,1.0,1.0,6,1.0
1484,7364,14,0.91114,0.625596,1.0,1.0,12,1.0
3464,21111807,14,0.927378,0.537284,1.0,1.0,6,1.0
2568,13863300,14,0.920266,0.585865,1.0,1.0,8,1.0
902,6784,14,0.926772,0.87045,0.3333333333333333,0.3333333333333333,3,1.0
1145,2297300,14,0.943188,0.930591,0.3333333333333333,0.3333333333333333,4,1.0
1487,21159445,14,0.929346,0.862995,0.3333333333333333,0.3333333333333333,2,1.0
2596,8156,14,0.903067,0.48263,1.0,1.0,7,1.0
785,56126,14,0.902795,0.106355,1.0,1.0,1,1.0
3282,9101,14,0.915708,0.415959,1.0,1.0,7,1.0
3161,60752,15,0.918859,0.256644,0.0,0.0,1,1.0
923,60048,15,0.956432,0.620393,0.0,0.0,3,1.0
2956,4768,15,0.961039,0.600163,0.0,0.0,3,1.0
