molecule_id,chemSpiderId,len_molecule,valid_prob,sol_prob,d_min,d_min_cl,find_rate
638,37610,23,0.917961,0.598668,0.33333333333333337,0.33333333333333337,1.0
3503,61235,23,0.925451,0.89797,1.2018504251546631,1.2018504251546631,1.0
3094,8586,23,0.889431,0.648786,1.3743685418725535,1.3743685418725535,1.0
3078,8570,24,0.895213,0.392961,1.0,1.0,1.0
2363,4517399,24,0.916546,0.226753,0.9428090415820634,0.9428090415820634,1.0
1386,10447586,24,0.949377,0.422397,0.33333333333333337,0.33333333333333337,1.0
1655,4510566,24,0.926399,0.309863,1.0540925533894598,1.0540925533894598,1.0
3251,60865,24,0.90824,0.863499,1.2018504251546631,1.2018504251546631,1.0
2436,8026,24,0.913268,0.429038,1.0540925533894598,1.0540925533894598,1.0
674,6545,24,0.96767,0.610268,0.33333333333333337,0.33333333333333337,1.0
2000,4940742,24,0.919941,0.294084,0.7453559924999299,0.7453559924999299,1.0
2900,8353,24,0.878165,0.57799,1.1055415967851334,1.1055415967851334,1.0
26,5614,24,0.949623,0.430177,1.0,1.0,1.0
2415,8005,25,0.90618,0.560289,1.1055415967851334,1.1055415967851334,1.0
2127,9180,25,0.924703,0.097484,1.0540925533894598,1.0540925533894598,1.0
2940,8406,25,0.929199,0.305872,1.0540925533894598,1.0540925533894598,1.0
506,59622,25,0.885946,0.274154,1.0540925533894598,1.0540925533894598,1.0
1173,7033,25,0.893075,0.119155,1.0540925533894598,1.0540925533894598,1.0
1463,56701,25,0.905823,0.635528,0.6666666666666667,0.6666666666666667,1.0
1753,7587,25,0.927209,0.574224,1.2823589374447564,1.2823589374447564,1.0
1102,4519345,25,0.938524,0.246405,0.33333333333333337,0.33333333333333337,1.0
559,6428,25,0.969195,0.709161,0.7453559924999299,0.7453559924999299,1.0
1707,7542,25,0.932398,0.300535,1.0540925533894598,1.0540925533894598,1.0
2654,28968,26,0.950953,0.272867,1.0,1.0,1.0
2,5551,26,0.969178,0.221865,1.0540925533894598,1.0540925533894598,1.0
161,5859,26,0.949413,0.267975,0.4714045207910317,0.4714045207910317,1.0
1650,4940738,26,0.953676,0.32074,1.0540925533894598,1.0540925533894598,1.0
1870,4940739,26,0.947784,0.311926,0.7453559924999299,0.7453559924999299,1.0
2555,60467,26,0.955828,0.390063,0.6666666666666667,0.6666666666666667,1.0
1023,5289549,26,0.968796,0.447629,0.6666666666666667,0.6666666666666667,1.0
2093,29142,26,0.905939,0.286954,1.0540925533894598,1.0540925533894598,1.0
